Contract_Name,Time,Main_Contract_Price,Sub_Contract_Price,Price_Gap
C2101-C2105,2020-05-20 10:13:00,2064.0,2090.0,-26.0
C2101-C2105,2020-05-20 10:14:00,2063.0,2090.0,-27.0
C2101-C2105,2020-05-20 10:30:00,2063.0,2091.0,-28.0
C2101-C2105,2020-05-20 10:31:00,2063.0,2091.0,-28.0
C2101-C2105,2020-05-20 10:33:00,2063.0,2089.0,-26.0
C2101-C2105,2020-05-20 10:35:00,2063.0,2092.0,-29.0
C2101-C2105,2020-05-20 10:36:00,2063.0,2092.0,-29.0
C2101-C2105,2020-05-20 10:37:00,2064.0,2093.0,-29.0
C2101-C2105,2020-05-20 10:42:00,2062.0,2093.0,-31.0
C2101-C2105,2020-05-20 10:46:00,2062.0,2091.0,-29.0
C2101-C2105,2020-05-20 10:47:00,2062.0,2091.0,-29.0
C2101-C2105,2020-05-20 10:48:00,2062.0,2090.0,-28.0
C2101-C2105,2020-05-20 10:49:00,2063.0,2090.0,-27.0
C2101-C2105,2020-05-20 10:50:00,2063.0,2090.0,-27.0
C2101-C2105,2020-05-20 10:51:00,2063.0,2090.0,-27.0
C2101-C2105,2020-05-20 10:52:00,2063.0,2091.0,-28.0
C2101-C2105,2020-05-20 10:53:00,2063.0,2091.0,-28.0
C2101-C2105,2020-05-20 10:54:00,2064.0,2092.0,-28.0
C2101-C2105,2020-05-20 10:55:00,2063.0,2092.0,-29.0
C2101-C2105,2020-05-20 10:56:00,2064.0,2092.0,-28.0
C2101-C2105,2020-05-20 10:57:00,2064.0,2092.0,-28.0
C2101-C2105,2020-05-20 11:00:00,2064.0,2091.0,-27.0
C2101-C2105,2020-05-20 11:07:00,2064.0,2094.0,-30.0
C2101-C2105,2020-05-20 11:08:00,2064.0,2094.0,-30.0
C2101-C2105,2020-05-20 11:09:00,2064.0,2094.0,-30.0
C2101-C2105,2020-05-20 11:16:00,2063.0,2092.0,-29.0
C2101-C2105,2020-05-20 11:21:00,2065.0,2093.0,-28.0
C2101-C2105,2020-05-20 11:24:00,2064.0,2095.0,-31.0
C2101-C2105,2020-05-20 11:25:00,2065.0,2093.0,-28.0
C2101-C2105,2020-05-20 11:27:00,2064.0,2096.0,-32.0
C2101-C2105,2020-05-20 11:29:00,2064.0,2094.0,-30.0
C2101-C2105,2020-05-20 13:30:00,2065.0,2094.0,-29.0
C2101-C2105,2020-05-20 13:31:00,2066.0,2094.0,-28.0
C2101-C2105,2020-05-20 13:32:00,2066.0,2094.0,-28.0
C2101-C2105,2020-05-20 13:33:00,2067.0,2096.0,-29.0
C2101-C2105,2020-05-20 13:34:00,2068.0,2096.0,-28.0
C2101-C2105,2020-05-20 13:35:00,2067.0,2095.0,-28.0
C2101-C2105,2020-05-20 13:36:00,2067.0,2094.0,-27.0
C2101-C2105,2020-05-20 13:38:00,2068.0,2095.0,-27.0
C2101-C2105,2020-05-20 13:39:00,2068.0,2095.0,-27.0
C2101-C2105,2020-05-20 13:43:00,2068.0,2093.0,-25.0
C2101-C2105,2020-05-20 13:44:00,2068.0,2093.0,-25.0
C2101-C2105,2020-05-20 13:47:00,2068.0,2095.0,-27.0
C2101-C2105,2020-05-20 13:48:00,2068.0,2096.0,-28.0
C2101-C2105,2020-05-20 13:49:00,2068.0,2096.0,-28.0
C2101-C2105,2020-05-20 13:50:00,2068.0,2096.0,-28.0
C2101-C2105,2020-05-20 13:54:00,2068.0,2096.0,-28.0
C2101-C2105,2020-05-20 13:56:00,2069.0,2097.0,-28.0
C2101-C2105,2020-05-20 13:57:00,2068.0,2097.0,-29.0
C2101-C2105,2020-05-20 13:58:00,2069.0,2098.0,-29.0
C2101-C2105,2020-05-20 14:00:00,2072.0,2100.0,-28.0
C2101-C2105,2020-05-20 14:01:00,2072.0,2101.0,-29.0
C2101-C2105,2020-05-20 14:02:00,2071.0,2101.0,-30.0
C2101-C2105,2020-05-20 14:03:00,2072.0,2101.0,-29.0
C2101-C2105,2020-05-20 14:04:00,2072.0,2100.0,-28.0
C2101-C2105,2020-05-20 14:07:00,2071.0,2101.0,-30.0
C2101-C2105,2020-05-20 14:08:00,2071.0,2100.0,-29.0
C2101-C2105,2020-05-20 14:10:00,2071.0,2102.0,-31.0
C2101-C2105,2020-05-20 14:11:00,2072.0,2102.0,-30.0
C2101-C2105,2020-05-20 14:12:00,2073.0,2102.0,-29.0
C2101-C2105,2020-05-20 14:13:00,2073.0,2101.0,-28.0
C2101-C2105,2020-05-20 14:14:00,2073.0,2103.0,-30.0
C2101-C2105,2020-05-20 14:15:00,2074.0,2103.0,-29.0
C2101-C2105,2020-05-20 14:16:00,2076.0,2104.0,-28.0
C2101-C2105,2020-05-20 14:17:00,2076.0,2105.0,-29.0
C2101-C2105,2020-05-20 14:18:00,2076.0,2104.0,-28.0
C2101-C2105,2020-05-20 14:19:00,2077.0,2106.0,-29.0
C2101-C2105,2020-05-20 14:20:00,2076.0,2104.0,-28.0
C2101-C2105,2020-05-20 14:25:00,2074.0,2104.0,-30.0
C2101-C2105,2020-05-20 14:27:00,2074.0,2104.0,-30.0
C2101-C2105,2020-05-20 14:29:00,2074.0,2103.0,-29.0
C2101-C2105,2020-05-20 14:30:00,2074.0,2103.0,-29.0
C2101-C2105,2020-05-20 14:31:00,2074.0,2103.0,-29.0
C2101-C2105,2020-05-20 14:36:00,2074.0,2103.0,-29.0
C2101-C2105,2020-05-20 14:37:00,2074.0,2104.0,-30.0
C2101-C2105,2020-05-20 14:39:00,2075.0,2104.0,-29.0
C2101-C2105,2020-05-20 14:40:00,2075.0,2105.0,-30.0
C2101-C2105,2020-05-20 14:41:00,2075.0,2105.0,-30.0
C2101-C2105,2020-05-20 14:42:00,2076.0,2105.0,-29.0
C2101-C2105,2020-05-20 14:43:00,2076.0,2106.0,-30.0
C2101-C2105,2020-05-20 14:44:00,2075.0,2104.0,-29.0
C2101-C2105,2020-05-20 14:45:00,2075.0,2105.0,-30.0
C2101-C2105,2020-05-20 14:48:00,2076.0,2104.0,-28.0
C2101-C2105,2020-05-20 14:49:00,2076.0,2104.0,-28.0
C2101-C2105,2020-05-20 14:50:00,2076.0,2104.0,-28.0
C2101-C2105,2020-05-20 14:51:00,2075.0,2104.0,-29.0
C2101-C2105,2020-05-20 14:52:00,2075.0,2104.0,-29.0
C2101-C2105,2020-05-20 14:53:00,2075.0,2105.0,-30.0
C2101-C2105,2020-05-20 14:54:00,2075.0,2105.0,-30.0
C2101-C2105,2020-05-20 14:56:00,2076.0,2106.0,-30.0
C2101-C2105,2020-05-20 14:57:00,2076.0,2106.0,-30.0
C2101-C2105,2020-05-20 14:58:00,2076.0,2105.0,-29.0
C2101-C2105,2020-05-20 21:00:00,2074.0,2103.0,-29.0
C2101-C2105,2020-05-20 21:01:00,2077.0,2106.0,-29.0
C2101-C2105,2020-05-20 21:02:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-20 21:03:00,2079.0,2108.0,-29.0
C2101-C2105,2020-05-20 21:04:00,2079.0,2109.0,-30.0
C2101-C2105,2020-05-20 21:05:00,2081.0,2110.0,-29.0
C2101-C2105,2020-05-20 21:06:00,2081.0,2113.0,-32.0
C2101-C2105,2020-05-20 21:07:00,2081.0,2111.0,-30.0
C2101-C2105,2020-05-20 21:08:00,2081.0,2109.0,-28.0
C2101-C2105,2020-05-20 21:09:00,2080.0,2112.0,-32.0
C2101-C2105,2020-05-20 21:10:00,2080.0,2110.0,-30.0
C2101-C2105,2020-05-20 21:11:00,2079.0,2110.0,-31.0
C2101-C2105,2020-05-20 21:13:00,2078.0,2108.0,-30.0
C2101-C2105,2020-05-20 21:14:00,2077.0,2107.0,-30.0
C2101-C2105,2020-05-20 21:16:00,2079.0,2107.0,-28.0
C2101-C2105,2020-05-20 21:17:00,2078.0,2109.0,-31.0
C2101-C2105,2020-05-20 21:18:00,2079.0,2107.0,-28.0
C2101-C2105,2020-05-20 21:19:00,2079.0,2107.0,-28.0
C2101-C2105,2020-05-20 21:21:00,2078.0,2108.0,-30.0
C2101-C2105,2020-05-20 21:24:00,2078.0,2107.0,-29.0
C2101-C2105,2020-05-20 21:25:00,2079.0,2107.0,-28.0
C2101-C2105,2020-05-20 21:29:00,2078.0,2108.0,-30.0
C2101-C2105,2020-05-20 21:31:00,2078.0,2108.0,-30.0
C2101-C2105,2020-05-20 21:32:00,2078.0,2107.0,-29.0
C2101-C2105,2020-05-20 21:35:00,2078.0,2108.0,-30.0
C2101-C2105,2020-05-20 21:39:00,2077.0,2107.0,-30.0
C2101-C2105,2020-05-20 21:40:00,2077.0,2106.0,-29.0
C2101-C2105,2020-05-20 21:41:00,2076.0,2106.0,-30.0
C2101-C2105,2020-05-20 21:43:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-20 21:46:00,2076.0,2106.0,-30.0
C2101-C2105,2020-05-20 21:47:00,2076.0,2106.0,-30.0
C2101-C2105,2020-05-20 21:48:00,2077.0,2106.0,-29.0
C2101-C2105,2020-05-20 21:49:00,2077.0,2106.0,-29.0
C2101-C2105,2020-05-20 21:50:00,2077.0,2106.0,-29.0
C2101-C2105,2020-05-20 21:51:00,2077.0,2107.0,-30.0
C2101-C2105,2020-05-20 21:52:00,2078.0,2106.0,-28.0
C2101-C2105,2020-05-20 21:53:00,2078.0,2107.0,-29.0
C2101-C2105,2020-05-20 21:54:00,2078.0,2107.0,-29.0
C2101-C2105,2020-05-20 21:59:00,2079.0,2108.0,-29.0
C2101-C2105,2020-05-20 22:00:00,2080.0,2108.0,-28.0
C2101-C2105,2020-05-20 22:01:00,2081.0,2109.0,-28.0
C2101-C2105,2020-05-20 22:03:00,2080.0,2110.0,-30.0
C2101-C2105,2020-05-20 22:06:00,2080.0,2109.0,-29.0
C2101-C2105,2020-05-20 22:08:00,2079.0,2109.0,-30.0
C2101-C2105,2020-05-20 22:09:00,2079.0,2109.0,-30.0
C2101-C2105,2020-05-20 22:13:00,2081.0,2108.0,-27.0
C2101-C2105,2020-05-20 22:14:00,2081.0,2111.0,-30.0
C2101-C2105,2020-05-20 22:15:00,2081.0,2110.0,-29.0
C2101-C2105,2020-05-20 22:17:00,2081.0,2111.0,-30.0
C2101-C2105,2020-05-20 22:18:00,2080.0,2109.0,-29.0
C2101-C2105,2020-05-20 22:19:00,2081.0,2108.0,-27.0
C2101-C2105,2020-05-20 22:20:00,2080.0,2111.0,-31.0
C2101-C2105,2020-05-20 22:21:00,2081.0,2110.0,-29.0
C2101-C2105,2020-05-20 22:23:00,2081.0,2109.0,-28.0
C2101-C2105,2020-05-20 22:25:00,2080.0,2109.0,-29.0
C2101-C2105,2020-05-20 22:27:00,2080.0,2109.0,-29.0
C2101-C2105,2020-05-20 22:30:00,2080.0,2110.0,-30.0
C2101-C2105,2020-05-20 22:31:00,2080.0,2109.0,-29.0
C2101-C2105,2020-05-20 22:35:00,2079.0,2109.0,-30.0
C2101-C2105,2020-05-20 22:36:00,2079.0,2109.0,-30.0
C2101-C2105,2020-05-20 22:37:00,2079.0,2108.0,-29.0
C2101-C2105,2020-05-20 22:40:00,2080.0,2108.0,-28.0
C2101-C2105,2020-05-20 22:42:00,2079.0,2108.0,-29.0
C2101-C2105,2020-05-20 22:44:00,2079.0,2108.0,-29.0
C2101-C2105,2020-05-20 22:50:00,2080.0,2109.0,-29.0
C2101-C2105,2020-05-20 22:51:00,2079.0,2108.0,-29.0
C2101-C2105,2020-05-20 22:52:00,2081.0,2109.0,-28.0
C2101-C2105,2020-05-20 22:53:00,2081.0,2109.0,-28.0
C2101-C2105,2020-05-20 22:55:00,2082.0,2110.0,-28.0
C2101-C2105,2020-05-20 22:56:00,2081.0,2110.0,-29.0
C2101-C2105,2020-05-20 22:57:00,2082.0,2110.0,-28.0
C2101-C2105,2020-05-20 22:58:00,2081.0,2111.0,-30.0
C2101-C2105,2020-05-21 09:00:00,2078.0,2108.0,-30.0
C2101-C2105,2020-05-21 09:01:00,2077.0,2107.0,-30.0
C2101-C2105,2020-05-21 09:03:00,2078.0,2108.0,-30.0
C2101-C2105,2020-05-21 09:04:00,2078.0,2107.0,-29.0
C2101-C2105,2020-05-21 09:06:00,2077.0,2107.0,-30.0
C2101-C2105,2020-05-21 09:07:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 09:08:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 09:09:00,2074.0,2106.0,-32.0
C2101-C2105,2020-05-21 09:10:00,2075.0,2106.0,-31.0
C2101-C2105,2020-05-21 09:13:00,2075.0,2106.0,-31.0
C2101-C2105,2020-05-21 09:14:00,2075.0,2106.0,-31.0
C2101-C2105,2020-05-21 09:17:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 09:18:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 09:19:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 09:20:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 09:21:00,2075.0,2106.0,-31.0
C2101-C2105,2020-05-21 09:22:00,2074.0,2106.0,-32.0
C2101-C2105,2020-05-21 09:23:00,2075.0,2105.0,-30.0
C2101-C2105,2020-05-21 09:24:00,2075.0,2105.0,-30.0
C2101-C2105,2020-05-21 09:25:00,2075.0,2106.0,-31.0
C2101-C2105,2020-05-21 09:26:00,2076.0,2106.0,-30.0
C2101-C2105,2020-05-21 09:29:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 09:30:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 09:31:00,2076.0,2107.0,-31.0
C2101-C2105,2020-05-21 09:32:00,2078.0,2109.0,-31.0
C2101-C2105,2020-05-21 09:33:00,2078.0,2110.0,-32.0
C2101-C2105,2020-05-21 09:34:00,2078.0,2109.0,-31.0
C2101-C2105,2020-05-21 09:36:00,2078.0,2108.0,-30.0
C2101-C2105,2020-05-21 09:40:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-21 09:41:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-21 09:42:00,2078.0,2109.0,-31.0
C2101-C2105,2020-05-21 09:43:00,2078.0,2110.0,-32.0
C2101-C2105,2020-05-21 09:44:00,2079.0,2110.0,-31.0
C2101-C2105,2020-05-21 09:46:00,2078.0,2110.0,-32.0
C2101-C2105,2020-05-21 09:47:00,2078.0,2109.0,-31.0
C2101-C2105,2020-05-21 09:50:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-21 09:52:00,2077.0,2109.0,-32.0
C2101-C2105,2020-05-21 09:53:00,2077.0,2109.0,-32.0
C2101-C2105,2020-05-21 09:55:00,2077.0,2109.0,-32.0
C2101-C2105,2020-05-21 09:56:00,2077.0,2109.0,-32.0
C2101-C2105,2020-05-21 09:57:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-21 09:58:00,2076.0,2108.0,-32.0
C2101-C2105,2020-05-21 09:59:00,2076.0,2108.0,-32.0
C2101-C2105,2020-05-21 10:00:00,2076.0,2108.0,-32.0
C2101-C2105,2020-05-21 10:01:00,2076.0,2108.0,-32.0
C2101-C2105,2020-05-21 10:03:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-21 10:06:00,2076.0,2108.0,-32.0
C2101-C2105,2020-05-21 10:08:00,2076.0,2109.0,-33.0
C2101-C2105,2020-05-21 10:09:00,2075.0,2108.0,-33.0
C2101-C2105,2020-05-21 10:11:00,2076.0,2108.0,-32.0
C2101-C2105,2020-05-21 10:12:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-21 10:14:00,2078.0,2108.0,-30.0
C2101-C2105,2020-05-21 10:32:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-21 10:33:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-21 10:34:00,2077.0,2109.0,-32.0
C2101-C2105,2020-05-21 10:36:00,2077.0,2109.0,-32.0
C2101-C2105,2020-05-21 10:37:00,2076.0,2110.0,-34.0
C2101-C2105,2020-05-21 10:39:00,2076.0,2109.0,-33.0
C2101-C2105,2020-05-21 10:40:00,2074.0,2109.0,-35.0
C2101-C2105,2020-05-21 10:42:00,2075.0,2108.0,-33.0
C2101-C2105,2020-05-21 10:43:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 10:46:00,2074.0,2106.0,-32.0
C2101-C2105,2020-05-21 10:47:00,2074.0,2106.0,-32.0
C2101-C2105,2020-05-21 10:48:00,2075.0,2106.0,-31.0
C2101-C2105,2020-05-21 10:58:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 10:59:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 11:00:00,2075.0,2107.0,-32.0
C2101-C2105,2020-05-21 11:02:00,2074.0,2107.0,-33.0
C2101-C2105,2020-05-21 11:03:00,2075.0,2108.0,-33.0
C2101-C2105,2020-05-21 11:05:00,2075.0,2108.0,-33.0
C2101-C2105,2020-05-21 11:06:00,2074.0,2107.0,-33.0
C2101-C2105,2020-05-21 11:11:00,2076.0,2108.0,-32.0
C2101-C2105,2020-05-21 11:17:00,2076.0,2109.0,-33.0
C2101-C2105,2020-05-21 11:22:00,2077.0,2109.0,-32.0
C2101-C2105,2020-05-21 11:26:00,2077.0,2109.0,-32.0
C2101-C2105,2020-05-21 11:28:00,2076.0,2109.0,-33.0
C2101-C2105,2020-05-21 13:30:00,2077.0,2108.0,-31.0
C2101-C2105,2020-05-21 13:31:00,2077.0,2109.0,-32.0
C2101-C2105,2020-05-21 13:32:00,2079.0,2110.0,-31.0
C2101-C2105,2020-05-21 13:33:00,2078.0,2110.0,-32.0
